Family	Success	Comments	Tree
Goilalan	FAIL	GA: the distances matrix is too small	
Keresan	FAIL	GA: the distances matrix is too small	
Bayono-Awbono	FAIL	GA: the distances matrix is too small	
Saliban	FAIL	GA: no legal range for branch lengths	
Giimbiyu	FAIL	GA: the distances matrix is too small	
Saharan	FAIL	GA: the distances matrix is too small	
Cochimi-Yuman	SUCCESS	GA: converged after 768 iterations out of 10000 with residual SSE error 0.0303669419349777	(('Cocopa [i-coc][w-ccp][a-616][g-coco1261]':0.111,('Maricopa [i-mrc][w-mar][a-465][g-mari1440]':0.262,'Mohave [i-mov][w-moj][a-2060][g-moha1256]':0.14,'Quechan [i-yum][w-que][a-2794][g-quec1382]':0.00466)'River Yuman [i-][w-][a-][g-rive1260]':0.00338)'General Yuman [i-][w-][a-][g-gene1244]':0.134,'Kiliwa [i-klb][w-klw][a-1773][g-kili1268]':0.0811)'Yuman [i-][w-][a-][g-yuma1250]';
Heiban	FAIL	GA: the distances matrix is too small	
Chonan	SUCCESS	GA: converged after 103 iterations out of 10000 with residual SSE error 3.93971461965861e-12	('Tehuelche [i-teh][w-teh][a-2545][g-tehu1242]':0.161,'Ona [i-ona][w-sel][a-565][g-onaa1245]':0.172)'Chonan [i-][w-][a-][g-chon1288]';
Zamucoan	FAIL	GA: the distances matrix is too small	
Yuat-Maramba	FAIL	GA: the distances matrix is too small	
Tarascan	FAIL	GA: the distances matrix is too small	
Matacoan	FAIL	GA: no legal range for branch lengths	
Totonacan	SUCCESS	GA: converged after 725 iterations out of 10000 with residual SSE error 0.00195288022422896	(('Huehuetla Tepehua [i-tee][w-tee][a-372][g-hueh1236]':0.0469,'Tlachichilco Tepehua [i-tpt][w-tep][a-][g-tlac1235]':0.0711)'Tepehua [i-][w-][a-][g-tepe1243]':0.00752,(('Highland Totonac [i-tos][w-tos][a-2601][g-high1243]':0.0366,'Papantla Totonac [i-top][w-tpa][a-509][g-papa1238]':0.0078)'Lowland-Sierra Central Totonacan [i-][w-][a-][g-lowl1243]':0.0115,'Yecuatla Totonac [i-tlc][w-tot][a-668][g-yecu1235]':0.407)'Totonac [i-][w-][a-][g-toto1252]':0.0042)'Totonacan [i-][w-][a-][g-toto1251]';
South Bougainville	FAIL	GA: the distances matrix is too small	
Tama	FAIL	GA: the distances matrix is too small	
Eastern Daly	SUCCESS	GA: converged after 105 iterations out of 10000 with residual SSE error 1.02164435591235e-13	(('Kamu [i-xmu][w-kmw][a-2356][g-kamu1258]':0.137,'Madngele [i-zml][w-mdl][a-2810][g-madn1237]':0.171)'Eastern Daly [i-][w-][a-][g-east2374]':1);
Ijoid	FAIL	GA: the distances matrix is too small	
Maybrat	FAIL	GA: the distances matrix is too small	
Katla-Tima	FAIL	GA: the distances matrix is too small	
Eastern Jebel	FAIL	GA: the distances matrix is too small	
Hibito-Cholon	FAIL	GA: the distances matrix is too small	
Khoe-Kwadi	SUCCESS	GA: converged after 103 iterations out of 10000 with residual SSE error 2.81503136434973e-12	('Korana [i-kqz][w-krn][a-739][g-kora1292]':0.2,'//Ani [i-hnh][w-ani][a-651][g-anii1246]':0.164)'Khoe [i-][w-][a-][g-khoe1241]';
Jarrakan	FAIL	GA: no legal range for branch lengths	
Piawi	FAIL	GA: the distances matrix is too small	
Tequistlatecan	FAIL	GA: no legal range for branch lengths	
