Family	Success	Comments	Tree
Torricelli	SUCCESS	GA: converged after 468 iterations out of 10000 with residual SSE error 0.000570764015317766	('Urim [i-uri][w-uri][a-2674][g-urim1252]':0.417,'One [i-aun][w-one][a-938][g-molm1235]':0.422,'Kamasau [i-kms][w-kmz][a-3075][g-kama1367]':0.43,('Yil [i-yll][w-yil][a-2780][g-yill1241]':0.405,'Walman [i-van][w-wal][a-2684][g-valm1241]':0.419,'Urat [i-urt][w-urt][a-3180][g-urat1244]':0.432,'Olo [i-ong][w-olo][a-2251][g-oloo1241]':0.406)'Wapei-Palei [i-][w-][a-][g-]':0.021,'Kombio [i-xbi][w-xbi][a-3072][g-komb1272]':0.423)'Torricelli [i-][w-][a-][g-]';
Afro-Asiatic	SUCCESS	GA: converged after 10000 iterations out of 10000 with residual SSE error 0.00294363315584499	(('Masa [i-mcn][w-mas][a-1951][g-masa1322]':0.297,'Lame [i-lme][w-lam][a-1899][g-peve1243]':0.292)'Masa [i-][w-][a-][g-]':0.148,('Zayse [i-zay][w-zay][a-2805][g-zays1235]':0.338,'Yemsa [i-jnj][w-yms][a-1687][g-yems1235]':0.342,'Wolaytta [i-wal][w-wly][a-2707][g-wola1242]':0.336,'Shinassha [i-bwo][w-ssh][a-1092][g-boro1277]':0.341,'Moca [i-moy][w-moc][a-2061][g-shek1244]':0.34,'Maale [i-mdy][w-mle][a-1964][g-male1284]':0.339,'Koorete [i-kqy][w-kjr][a-][g-koor1239]':0.337,'Gimira [i-bcq][w-gim][a-979][g-benc1235]':0.344)'North Omotic [i-][w-][a-][g-]':0.103,'Dizi [i-mdx][w-diz][a-65][g-dizi1235]':0.43,('Tumak [i-tmc][w-tmk][a-2585][g-tuma1260]':0.392,'Mokilko [i-moz][w-mko][a-2062][g-muku1242]':0.39,'Migama [i-mmy][w-mig][a-2040][g-miga1249]':0.377,'Kera [i-ker][w-ker][a-539][g-kera1255]':0.395,'Dangaleat {Western} [i-daa][w-dnw][a-1208][g-dang1274]':0.378,'Bidiya [i-bid][w-bid][a-1017][g-bidi1241]':0.368)'East Chadic [i-][w-][a-][g-]':0.0454,'Beja [i-bej][w-bej][a-34][g-beja1238]':0.428,('Zenaga [i-zen][w-zen][a-2806][g-zena1248]':0.312,'Tuareg {Ahaggar} [i-thv][w-tug][a-1420-1421-2566][g-taha1241]':0.274,'Tamashek [i-taq][w-tsk][a-3040-3042][g-tama1365]':0.282,'Tuareg {Ghat} [i-thv][w-tgh][a-1420-1421-2566][g-taha1241]':0.279,'Tashlhiyt [i-shi][w-tas][a-2421-2969][g-tach1250]':0.261,'Tuareg {Air} [i-thv][w-tai][a-1420-1421-2566][g-taha1241]':0.275,'Kabyle [i-kab][w-kbl][a-120-2882][g-kaby1243]':0.272,'Berber {Siwa} [i-siz][w-bsi][a-2432][g-siwi1239]':0.273,'Berber {Ayt Seghrouchen Middle Atlas} [i-tzm][w-bse][a-1435-571-750][g-cent2194]':0.257,'Berber {Rif} [i-rif][w-brf][a-2369][g-tari1263]':0.274,'Berber {Wargla} [i-oua][w-bou][a-2264][g-taga1278]':0.267,'Berber {Mzab} [i-mzb][w-bmz][a-2123][g-tumz1238]':0.265,'Berber {Middle Atlas} [i-tzm][w-bma][a-1435-571-750][g-cent2194]':0.263)'Berber [i-][w-][a-][g-]':0.154,('Uldeme [i-udl][w-uld][a-2658][g-wuzl1236]':0.394,'Tera [i-ttr][w-ter][a-373][g-tera1251]':0.399,'Podoko [i-pbi][w-pod][a-2275][g-park1239]':0.403,'Margi [i-mrt][w-mrg][a-177][g-marg1265]':0.391,'Mofu-Gudur [i-mif][w-mof][a-2004][g-mofu1248]':0.399,'Malgwa [i-mfi][w-mlg][a-1976][g-wand1278]':0.408,'Musgu [i-mug][w-mgu][a-2094][g-musg1254]':0.409,'Mada {in Cameroon} [i-mxu][w-mda][a-2112][g-mada1293]':0.385,'Lagwan [i-kot][w-lag][a-1797][g-lagw1237]':0.397,'Kilba [i-hbb][w-klb][a-1758][g-huba1236]':0.404,'Hdi [i-xed][w-hdi][a-2638][g-hdii1240]':0.398,'Gude [i-gde][w-gud][a-1528][g-gude1246]':0.399,'Ga`anda [i-gqa][w-gnd][a-1513][g-gaan1243]':0.406,'Gidar [i-gid][w-gdr][a-1541][g-gida1247]':0.405,'Guduf [i-gdf][w-gdf][a-1529][g-gudu1252]':0.406,'Daba [i-dbq][w-dab][a-1209][g-nucl1683]':0.398,'Buduma [i-bdm][w-bud][a-989][g-budu1265]':0.395,'Bura-Pabir [i-bwr][w-bpa][a-1085][g-bura1292]':0.398,'Bana [i-bcw][w-ban][a-981][g-bana1305]':0.4)'Biu-Mandara [i-][w-][a-][g-]':0.0441,('Kemant [i-ahg][w-kem][a-2351][g-qima1242]':0.271,'Bilin [i-byn][w-bln][a-1097][g-bili1260]':0.272,'Awngi [i-awn][w-awn][a-948][g-awng1244]':0.274)'Central Cushitic [i-][w-][a-][g-]':0.167,('Tangale [i-tan][w-tan][a-2516][g-nucl1696]':0.388,'Ron [i-cla][w-ron][a-1159][g-ronn1241]':0.396,'Pero [i-pip][w-per][a-2297][g-pero1241]':0.395,'Pa`a [i-pqa][w-paa][a-841][g-paaa1242]':0.395,'Ngizim [i-ngi][w-ngz][a-2160][g-ngiz1242]':0.388,'Mupun [i-sur][w-mup][a-2498][g-mwag1236]':0.373,'Miya [i-mkf][w-miy][a-2023][g-miya1266]':0.394,'Kwami [i-ksq][w-kwm][a-1821][g-kwaa1269]':0.382,'Kanakuru [i-kna][w-knk][a-121][g-dera1248]':0.396,'Hausa [i-hau][w-hau][a-98][g-haus1257]':0.398,'Goemai [i-ank][w-goe][a-896][g-goem1240]':0.384,'Bole [i-bol][w-blq][a-1049][g-nucl1695]':0.376,'Bade [i-bde][w-bad][a-984][g-bade1248]':0.397,'Angas [i-anc][w-anc][a-892][g-ngas1240]':0.359)'West Chadic [i-][w-][a-][g-]':0.0452,('Mbugu [i-mhd][w-mbg][a-1986][g-mbug1240]':0.322,'Iraqw [i-irk][w-irq][a-534][g-iraq1241]':0.32,'Dahalo [i-dal][w-dah][a-686][g-daha1245]':0.329,'Burunge [i-bds][w-brn][a-991][g-buru1320]':0.323,'Alagwa [i-wbj][w-agw][a-2708][g-alag1248]':0.318)'Southern Cushitic [i-][w-][a-][g-]':0.123,('Somali [i-som][w-som][a-355][g-soma1255]':0.398,'Sidaama [i-sid][w-sid][a-3173][g-sida1246]':0.386,'Saho [i-ssy][w-sao][a-2487][g-saho1246]':0.382,'Rendille [i-rel][w-ren][a-2366][g-rend1243]':0.388,'Qafar [i-aar][w-qaf][a-846][g-afar1241]':0.389,'Oromo {West-Central} [i-gaz][w-owc][a-1520][g-west2721]':0.389,'Oromo {Harar} [i-hae][w-orh][a-324][g-east2652]':0.385,'Oromo {Boraana} [i-gax][w-orb][a-1519][g-bora1271]':0.386,'Dullay {Gollango} [i-gwd][w-dug][a-1583][g-gaww1239]':0.4,'Dhaasanac [i-dsh][w-dha][a-1401][g-daas1238]':0.398,'Bayso [i-bsw][w-bys][a-1074][g-bais1246]':0.39,'Burji [i-bji][w-brj][a-1025][g-burj1242]':0.387,'Arbore [i-arv][w-abo][a-926][g-arbo1245]':0.4)'Eastern Cushitic [i-][w-][a-][g-]':0.0487,('Tigrinya [i-tir][w-tig][a-2560][g-tigr1271]':0.355,'Tigre [i-tig][w-tgr][a-1427-2567][g-tigr1270]':0.343,'Tigre {Beni Amer} [i-tig][w-tbe][a-1427-2567][g-tigr1270]':0.342,'Soqotri [i-sqt][w-soq][a-2469][g-soqo1240]':0.381,'Soddo [i-gru][w-sod][a-1562][g-kist1241]':0.373,'Neo-Aramaic {Assyrian} [i-aii][w-nsy][a-3101-863][g-assy1241]':0.386,'Neo-Aramaic {Amadiya} [i-cld][w-naa][a-1160-1254][g-chal1275]':0.362,'Muher [i-sgw][w-muh][a-1313-1314-3044][g-seba1251]':0.38,'Mandaic {Modern} [i-mid][w-mma][a-2002][g-nucl1706]':0.365,'Maltese [i-mlt][w-mlt][a-2033][g-malt1254]':0.354,'Mehri [i-gdq][w-meh][a-1994][g-mehr1241]':0.374,'Jibbali [i-shv][w-jib][a-2425][g-sheh1240]':0.375,'Harsusi [i-hss][w-hrs][a-1618][g-hars1241]':0.383,'Harari [i-har][w-hrr][a-1595][g-hara1271]':0.371,'Chaldean {Modern} [i-cld][w-cld][a-1160-1254][g-chal1275]':0.358,'Chaha [i-sgw][w-chh][a-1313-1314-3044][g-seba1251]':0.379,'Arabic {Tunisian} [i-aeb][w-atu][a-839][g-tuni1259]':0.333,'Arabic {Syrian} [i-apc][w-asy][a-1221-1222-1223-907][g-nort3139]':0.318,'Arabic {Negev} [i-ajp][w-arv][a-1216-868][g-sout3123]':0.319,'Arabic {San`ani} [i-ayn][w-ars][a-952][g-sana1295]':0.326,'Arabic {Iraqi} [i-acm][w-arq][a-830][g-meso1252]':0.325,'Arabic {Borno Nigerian} [i-shu][w-arn][a-1404-1405][g-chad1249]':0.317,'Arabic {Lebanese} [i-apc][w-arl][a-1221-1222-1223-907][g-nort3139]':0.316,'Arabic {Kuwaiti} [i-afb][w-arj][a-842][g-gulf1241]':0.325,'Arabic {Gulf} [i-afb][w-arg][a-842][g-gulf1241]':0.317,'Arabic {Palestinian} [i-ajp][w-apa][a-1216-868][g-sout3123]':0.325,'Arabic {North Levantine Spoken} [i-apc][w-anl][a-1221-1222-1223-907][g-nort3139]':0.32,'Arabic {Moroccan} [i-ary][w-amr][a-928][g-moro1292]':0.337,'Amharic [i-amh][w-amh][a-21][g-amha1245]':0.38,'Arabic {Kormakiti} [i-acy][w-ako][a-834][g-cypr1248]':0.352,'Arabic {Eastern Libyan} [i-ayl][w-ael][a-951][g-liby1240]':0.324,'Arabic {Egyptian} [i-arz][w-aeg][a-642][g-egyp1253]':0.318,'Arabic {Beirut} [i-apc][w-abe][a-1221-1222-1223-907][g-nort3139]':0.317,'Arabic {Abbeche Chad} [i-shu][w-abb][a-1404-1405][g-chad1249]':0.321)'Semitic [i-][w-][a-][g-]':0.087,('Kefa [i-kbr][w-kef][a-1710][g-kafa1242]':0.327,'Hamer [i-amf][w-hmr][a-886][g-hame1242]':0.339,'Dime [i-dim][w-dim][a-1323][g-dime1235]':0.339,'Aari [i-aiw][w-aar][a-865][g-aari1239]':0.338)'South Omotic [i-][w-][a-][g-]':0.108)'Afro-Asiatic [i-][w-][a-][g-]';
Sepik	SUCCESS	GA: converged after 1177 iterations out of 10000 with residual SSE error 0.00362889531477575	('Namia [i-nnm][w-nam][a-2190][g-nami1256]':0.416,'Yessan-Mayo [i-yss][w-yes][a-419][g-yess1239]':0.377,'Awtuw [i-kmn][w-awt][a-28][g-awtu1239]':0.421,('Manambu [i-mle][w-mbu][a-2028][g-mana1298]':0.321,'Kwoma [i-kmo][w-kwo][a-1784][g-kwom1262]':0.389,'Iatmul [i-ian][w-iat][a-1630][g-iatm1242]':0.303,'Boiken [i-bzf][w-boi][a-1100][g-boik1241]':0.323,'Ambulas [i-abt][w-amb][a-6][g-ambu1247]':0.305)'Middle Sepik [i-][w-][a-][g-]':0.094,('Sare [i-dju][w-sar][a-1336][g-kapr1245]':0.336,'Bahinemo [i-bjh][w-bhn][a-1024][g-bahi1254]':0.32,'Alamblak [i-amp][w-ala][a-14][g-alam1246]':0.353)'Sepik Hill [i-][w-][a-][g-]':0.0844,'Abau [i-aau][w-aba][a-820][g-abau1245]':0.45)'Sepik [i-][w-][a-][g-]';
