Family	Success	Comments	Tree
Yam	SUCCESS	NNLS	('Yei [i-jei][w-yei][a-1679][g-yeii1239]':0.0217,'Kanum {Badi} [i-khd][w-knb][a-1747][g-badi1247]':0.0217)'Yam [i-][w-][a-][g-]';
Kunama	FAIL	NNLS: too few languages	
Kapixana	FAIL	NNLS: too few languages	
North Bougainville	SUCCESS	NNLS	((('Rotokas [i-roo][w-rtk][a-2378][g-roto1249]':0,'Konua [i-kyx][w-knu][a-140][g-rapo1238]':0)'North Bougainville [i-][w-][a-][g-]':1)'North Bougainville [i-][w-][a-][g-]':1);
Koman	FAIL	NNLS: too few languages	
Korean	FAIL	NNLS: too few languages	
Kariri	FAIL	NNLS: too few languages	
Kuot	FAIL	NNLS: too few languages	
Kusunda	FAIL	NNLS: too few languages	
Kutenai	FAIL	NNLS: too few languages	
Kwaza	FAIL	NNLS: too few languages	
Pauwasi	FAIL	NNLS: too few languages	
Laal	FAIL	NNLS: too few languages	
Darwin Region	SUCCESS	NNLS	((('Limilngan [i-lmc][w-lml][a-692][g-nucl1327]':0.107)'Limilngan [i-][w-][a-][g-]':0.107,('Laragia [i-lrg][w-lar][a-160][g-lara1258]':0.107)'Laragiya [i-][w-][a-][g-]':0.107)'Darwin Region [i-][w-][a-][g-]':1);
Leko	FAIL	NNLS: too few languages	
Lule	FAIL	NNLS: too few languages	
Maban	SUCCESS	NNLS	((('Runga [i-rou][w-run][a-2381][g-rung1258]':0.111,'Masalit [i-mls][w-msl][a-2082][g-nucl1440]':0.111,'Maba [i-mde][w-mab][a-554][g-maba1277]':0.111)'Maban [i-][w-][a-][g-]':1)'Maban [i-][w-][a-][g-]':1);
Araucanian	FAIL	NNLS: too few languages	
Maybrat	FAIL	NNLS: too few languages	
Bogia	FAIL	NNLS: too few languages	
Mochica	FAIL	NNLS: too few languages	
Mixe-Zoque	SUCCESS	NNLS	('Popoluca {Sierra} [i-poi][w-zqs][a-474][g-high1276]':0.0789,'Zoque {Rayon} [i-zor][w-zqr][a-2815][g-rayo1235]':0.0789,'Zoque {Francisco Leon} [i-zos][w-zfl][a-2816][g-fran1266]':0.0789,'Sayula Popoluca [i-pos][w-say][a-2323][g-sayu1241]':0.0789,'Olutec [i-plo][w-olu][a-2308][g-olut1240]':0.0789,'Mixe {Totontepec} [i-mto][w-mtp][a-2091][g-toto1305]':0.0789,'Mixe {Coatlan} [i-mco][w-mco][a-1952][g-coat1238]':0.0789)'Mixe-Zoque [i-][w-][a-][g-]';
East Bird`s Head	SUCCESS	NNLS	((('Sougb [i-mnx][w-sgb][a-2048][g-mani1235]':0,'Meyah [i-mej][w-mea][a-1967][g-meya1236]':0)'East Bird`s Head [i-][w-][a-][g-]':1)'East Bird`s Head [i-][w-][a-][g-]':1);
Eastern Trans-Fly	FAIL	NNLS: too few languages	
Misumalpan	SUCCESS	NNLS	((('Mayangna [i-yan][w-sum][a-2495][g-maya1285]':0,'Miskito [i-miq][w-mis][a-184][g-misk1235]':0)'Misumalpan [i-][w-][a-][g-]':1)'Misumalpan [i-][w-][a-][g-]':1);
Bulaka River	SUCCESS	NNLS	((('Yelmek [i-jel][w-ylm][a-1680][g-yelm1242]':0.0455,'Maklew [i-mgf][w-mkl][a-1980][g-makl1246]':0.0455)'Bulaka River [i-][w-][a-][g-]':1)'Bulaka River [i-][w-][a-][g-]':1);
Maku	FAIL	NNLS: too few languages	
Northern Daly	SUCCESS	NNLS	((('Tyeraity [i-woa][w-tye][a-2730][g-tyar1236]':0.167,'Malakmalak [i-mpb][w-mlk][a-170][g-mull1237]':0.167)'Northern Daly [i-][w-][a-][g-]':1)'Northern Daly [i-][w-][a-][g-]':1);
Mombum	FAIL	NNLS: too few languages	
Mosetenan	FAIL	NNLS: too few languages	
Movima	FAIL	NNLS: too few languages	
Southern Daly	SUCCESS	NNLS	((('Ngankikurungkurr [i-nam][w-ngk][a-1363-2133][g-nang1259]':0.115)'Ngankikurungkurr [i-][w-][a-][g-]':0.115,('Murrinh-Patha [i-mwf][w-mpa][a-196][g-murr1258]':0.115)'Murrinh-Patha [i-][w-][a-][g-]':0.115)'Southern Daly [i-][w-][a-][g-]':1);
Mpur	FAIL	NNLS: too few languages	
Moraori	FAIL	NNLS: too few languages	
Mairasic	FAIL	NNLS: too few languages	
Yale	FAIL	NNLS: too few languages	
Nahali	FAIL	NNLS: too few languages	
Natchez	FAIL	NNLS: too few languages	
Nivkh	FAIL	NNLS: too few languages	
Nambikuaran	FAIL	NNLS: too few languages	
Eleman	FAIL	NNLS: too few languages with non-missing data	
Paezan	FAIL	NNLS: too few languages	
Saliban	SUCCESS	NNLS	((('Saliba {in Colombia} [i-slc][w-sba][a-2442][g-sali1298]':0)'Saliba [i-][w-][a-][g-]':0,('Piaroa [i-pid][w-pia][a-2293][g-piar1243]':0)'Maco-Piaroa [i-][w-][a-][g-]':0)'Saliban [i-][w-][a-][g-]':1);
Mura	FAIL	NNLS: too few languages	
Puinave	FAIL	NNLS: too few languages	
Puquina	FAIL	NNLS: too few languages	
Tarascan	FAIL	NNLS: too few languages	
Alacalufan	FAIL	NNLS: too few languages	
Sandawe	FAIL	NNLS: too few languages	
Shabo	FAIL	NNLS: too few languages	
Yanomam	SUCCESS	NNLS	('Yanomami [i-wca][w-ynm][a-2711][g-yano1262]':0,'Sanuma [i-xsu][w-snm][a-348][g-sanu1240]':0)'Yanomam [i-][w-][a-][g-]';
Siamou	FAIL	NNLS: too few languages	
Shompen	FAIL	NNLS: too few languages	
Sentanic	SUCCESS	NNLS	((('Tabla [i-tnm][w-tbl][a-2594][g-tabl1243]':0.0172,'Sentani [i-set][w-snt][a-350][g-nucl1632]':0.0172)'Sentanic [i-][w-][a-][g-]':1)'Sentanic [i-][w-][a-][g-]':1);
Sulka	FAIL	NNLS: too few languages	
Taiap	FAIL	NNLS: too few languages	
Totonacan	SUCCESS	NNLS	('Totonac {Xicotepec de Juarez} [i-too][w-txj][a-2600][g-xico1235]':0.139,'Totonac {Papantla} [i-top][w-tpa][a-509][g-papa1238]':0.139,'Totonac {Misantla} [i-tlc][w-tot][a-668][g-yecu1235]':0.139,'Tepehua {Huehuetla} [i-tee][w-tee][a-372][g-hueh1236]':0.139)'Totonacan [i-][w-][a-][g-]';
West Bird`s Head	FAIL	NNLS: too few languages	
Ticuna	FAIL	NNLS: too few languages	
Tiwian	FAIL	NNLS: too few languages	
Takelma	FAIL	NNLS: too few languages	
Taulil	FAIL	NNLS: too few languages	
Timucua	FAIL	NNLS: too few languages	
Kayagar	FAIL	NNLS: too few languages	
Tol	FAIL	NNLS: too few languages	
Tonkawa	FAIL	NNLS: too few languages	
Trumai	FAIL	NNLS: too few languages	
Taushiro	FAIL	NNLS: too few languages	
Tunica	FAIL	NNLS: too few languages	
Urarina	FAIL	NNLS: too few languages	
Wagiman	FAIL	NNLS: too few languages	
Waorani	FAIL	NNLS: too few languages	
Wappo-Yukian	SUCCESS	NNLS	((('Yuki [i-yuk][w-yki][a-2792][g-yuki1243]':0)'Yuki [i-][w-][a-][g-]':0,('Wappo [i-wao][w-wap][a-398][g-wapp1239]':0)'Wappo [i-][w-][a-][g-]':0)'Wappo-Yukian [i-][w-][a-][g-]':1);
Chapacura-Wanham	FAIL	NNLS: too few languages	
Washo	FAIL	NNLS: too few languages	
Warao	FAIL	NNLS: too few languages	
Yangmanic	FAIL	NNLS: too few languages	
Tu	FAIL	NNLS: the distances matrix is too small	
Peba-Yaguan	FAIL	NNLS: too few languages	
Yamana	FAIL	NNLS: too few languages	
Yawa	FAIL	NNLS: too few languages	
Yele	FAIL	NNLS: too few languages	
Yukaghir	SUCCESS	NNLS	((('Yukaghir {Tundra} [i-ykg][w-ytu][a-423][g-nort2745]':0.0387,'Yukaghir {Kolyma} [i-yux][w-yko][a-2797][g-sout2750]':0.0387)'Yukaghir [i-][w-][a-][g-]':1)'Yukaghir [i-][w-][a-][g-]':1);
Yuracare	FAIL	NNLS: too few languages	
Yaruro	FAIL	NNLS: too few languages	
Yuchi	FAIL	NNLS: too few languages	
Zuni	FAIL	NNLS: too few languages	
