Family	Success	Comments	Tree
Torricelli	SUCCESS	GA: converged after 554 iterations out of 10000 with residual SSE error 22.6572676954513	((('Urim [i-uri][w-uri][a-2674][g-urim1252]':6.07)'Urim [i-][w-][a-][g-]':6.07,('One [i-aun][w-one][a-938][g-molm1235]':5.41)'West Wapei [i-][w-][a-][g-]':5.41,('Kamasau [i-kms][w-kmz][a-3075][g-kama1367]':14.1)'Marienberg [i-][w-][a-][g-]':14.1,('Yil [i-yll][w-yil][a-2780][g-yill1241]':11.7,'Walman [i-van][w-wal][a-2684][g-valm1241]':11.9,'Urat [i-urt][w-urt][a-3180][g-urat1244]':11.5,'Olo [i-ong][w-olo][a-2251][g-oloo1241]':9.7,'Ningil [i-niz][w-nin][a-2175][g-ning1273]':9.7,'Au [i-avt][w-au][a-943][g-auuu1241]':18.1)'Wapei-Palei [i-][w-][a-][g-]':2.83,('Kombio [i-xbi][w-xbi][a-3072][g-komb1272]':9.43,'Arapesh {Mountain} [i-ape][w-arp][a-499][g-buki1249]':55.5,'Mufian [i-aoj][w-aoj][a-3070][g-mufi1238]':52.5,'Arapesh {Abu} [i-][w-aab][a-][g-]':11.4)'Kombio-Arapesh [i-][w-][a-][g-]':1.73)'Torricelli [i-][w-][a-][g-]':1);
Afro-Asiatic	SUCCESS	GA: converged after 7111 iterations out of 10000 with residual SSE error 1064.35228357155	((('Masa [i-mcn][w-mas][a-1951][g-masa1322]':8.47,'Lame [i-lme][w-lam][a-1899][g-peve1243]':17.8)'Masa [i-][w-][a-][g-]':17.1,('Zayse [i-zay][w-zay][a-2805][g-zays1235]':29.5,'Yemsa [i-jnj][w-yms][a-1687][g-yems1235]':23,'Wolaytta [i-wal][w-wly][a-2707][g-wola1242]':16.8,'Shinassha [i-bwo][w-ssh][a-1092][g-boro1277]':23,'Moca [i-moy][w-moc][a-2061][g-shek1244]':38.8,'Maale [i-mdy][w-mle][a-1964][g-male1284]':38,'Kullo [i-gmo][w-kul][a-][g-gamo1244]':11,'Koorete [i-kqy][w-kjr][a-][g-koor1239]':24.2,'Gimira [i-bcq][w-gim][a-979][g-benc1235]':46.2,'Gamo [i-gmo][w-gam][a-][g-gamo1244]':34.9)'North Omotic [i-][w-][a-][g-]':4.28,('Dizi [i-mdx][w-diz][a-65][g-dizi1235]':17.7)'Dizoid [i-][w-][a-][g-]':17.7,('Coptic [i-cop][w-cop][a-1172][g-copt1239]':47.7)'Egyptian-Coptic [i-][w-][a-][g-]':47.7,('Tumak [i-tmc][w-tmk][a-2585][g-tuma1260]':22.4,'Mokilko [i-moz][w-mko][a-2062][g-muku1242]':21.3,'Migama [i-mmy][w-mig][a-2040][g-miga1249]':31.1,'Lele [i-lln][w-lel][a-1896][g-lele1276]':130,'Kera [i-ker][w-ker][a-539][g-kera1255]':27.3,'Dangaleat {Western} [i-daa][w-dnw][a-1208][g-dang1274]':39.9,'Bidiya [i-bid][w-bid][a-1017][g-bidi1241]':47)'East Chadic [i-][w-][a-][g-]':3.54,('Beja [i-bej][w-bej][a-34][g-beja1238]':28.9)'Beja [i-][w-][a-][g-]':28.9,('Zenaga [i-zen][w-zen][a-2806][g-zena1248]':24,'Tuareg {Ahaggar} [i-thv][w-tug][a-1420-1421-2566][g-taha1241]':41.9,'Tamashek [i-taq][w-tsk][a-3040-3042][g-tama1365]':65.7,'Tuareg {Ghat} [i-thv][w-tgh][a-1420-1421-2566][g-taha1241]':28.8,'Tashlhiyt [i-shi][w-tas][a-2421-2969][g-tach1250]':49.8,'Tuareg {Air} [i-thv][w-tai][a-1420-1421-2566][g-taha1241]':32.4,'Kabyle [i-kab][w-kbl][a-120-2882][g-kaby1243]':202,'Berber {Siwa} [i-siz][w-bsi][a-2432][g-siwi1239]':23.9,'Berber {Ayt Seghrouchen Middle Atlas} [i-tzm][w-bse][a-1435-571-750][g-cent2194]':31.4,'Berber {Rif} [i-rif][w-brf][a-2369][g-tari1263]':29.4,'Berber {Wargla} [i-oua][w-bou][a-2264][g-taga1278]':30.9,'Berber {Mzab} [i-mzb][w-bmz][a-2123][g-tumz1238]':31.7,'Berber {Middle Atlas} [i-tzm][w-bma][a-1435-571-750][g-cent2194]':82.6,'Berber {Figuig} [i-][w-bfg][a-][g-]':14.9,'Berber {Chaouia} [i-shy][w-bch][a-2426][g-tach1249]':46.2)'Berber [i-][w-][a-][g-]':3.62,('Uldeme [i-udl][w-uld][a-2658][g-wuzl1236]':22.2,'Tera [i-ttr][w-ter][a-373][g-tera1251]':39.2,'Podoko [i-pbi][w-pod][a-2275][g-park1239]':281,'Margi [i-mrt][w-mrg][a-177][g-marg1265]':25.3,'Mofu-Gudur [i-mif][w-mof][a-2004][g-mofu1248]':15.8,'Malgwa [i-mfi][w-mlg][a-1976][g-wand1278]':43.3,'Musgu [i-mug][w-mgu][a-2094][g-musg1254]':30.8,'Mada {in Cameroon} [i-mxu][w-mda][a-2112][g-mada1293]':20.3,'Mbara [i-mpk][w-mbr][a-2065][g-mbar1260]':21.6,'Lamang [i-hia][w-lmg][a-1605][g-lama1288]':234,'Lagwan [i-kot][w-lag][a-1797][g-lagw1237]':30,'Kotoko [i-aal][w-ktk][a-819][g-afad1236]':23.4,'Kilba [i-hbb][w-klb][a-1758][g-huba1236]':39.3,'Mina [i-hna][w-hna][a-2974][g-mina1276]':39.4,'Hdi [i-xed][w-hdi][a-2638][g-hdii1240]':197,'Gude [i-gde][w-gud][a-1528][g-gude1246]':53.2,'Ga`anda [i-gqa][w-gnd][a-1513][g-gaan1243]':39.3,'Giziga [i-gis][w-giz][a-][g-maro1246]':35.5,'Gidar [i-gid][w-gdr][a-1541][g-gida1247]':18.6,'Guduf [i-gdf][w-gdf][a-1529][g-gudu1252]':8.76,'Daba [i-dbq][w-dab][a-1209][g-nucl1683]':30,'Buduma [i-bdm][w-bud][a-989][g-budu1265]':13.7,'Bura-Pabir [i-bwr][w-bpa][a-1085][g-bura1292]':32.6,'Bana [i-bcw][w-ban][a-981][g-bana1305]':19.3)'Biu-Mandara [i-][w-][a-][g-]':0.892,('Kemant [i-ahg][w-kem][a-2351][g-qima1242]':13.1,'Bilin [i-byn][w-bln][a-1097][g-bili1260]':25.1,'Awngi [i-awn][w-awn][a-948][g-awng1244]':26.3)'Central Cushitic [i-][w-][a-][g-]':9.97,('Tangale [i-tan][w-tan][a-2516][g-nucl1696]':27.5,'Ron [i-cla][w-ron][a-1159][g-ronn1241]':17,'Pero [i-pip][w-per][a-2297][g-pero1241]':48.9,'Pa`a [i-pqa][w-paa][a-841][g-paaa1242]':17.6,'Ngizim [i-ngi][w-ngz][a-2160][g-ngiz1242]':80.8,'Mupun [i-sur][w-mup][a-2498][g-mwag1236]':62.2,'Miya [i-mkf][w-miy][a-2023][g-miya1266]':181,'Kwami [i-ksq][w-kwm][a-1821][g-kwaa1269]':5.61,'Kanakuru [i-kna][w-knk][a-121][g-dera1248]':39.8,'Hausa [i-hau][w-hau][a-98][g-haus1257]':73.4,'Goemai [i-ank][w-goe][a-896][g-goem1240]':23,'Bole [i-bol][w-blq][a-1049][g-nucl1695]':19.4,'Bade [i-bde][w-bad][a-984][g-bade1248]':21.8,'Angas [i-anc][w-anc][a-892][g-ngas1240]':25.6)'West Chadic [i-][w-][a-][g-]':4.75,('Mbugu [i-mhd][w-mbg][a-1986][g-mbug1240]':12.5,'Iraqw [i-irk][w-irq][a-534][g-iraq1241]':80.9,'Gorowa [i-gow][w-gor][a-1560][g-goro1270]':12.1,'Dahalo [i-dal][w-dah][a-686][g-daha1245]':34.7,'Burunge [i-bds][w-brn][a-991][g-buru1320]':31.5,'Alagwa [i-wbj][w-agw][a-2708][g-alag1248]':28.4)'Southern Cushitic [i-][w-][a-][g-]':10.2,('Somali [i-som][w-som][a-355][g-soma1255]':64.6,'Sidaama [i-sid][w-sid][a-3173][g-sida1246]':30.7,'Saho [i-ssy][w-sao][a-2487][g-saho1246]':33,'Rendille [i-rel][w-ren][a-2366][g-rend1243]':31.8,'Qafar [i-aar][w-qaf][a-846][g-afar1241]':31.9,'Oromo {West-Central} [i-gaz][w-owc][a-1520][g-west2721]':27.2,'Oromo {Waata} [i-ssn][w-orw][a-2483][g-waat1238]':63,'Oromo {Harar} [i-hae][w-orh][a-324][g-east2652]':150,'Oromo {Boraana} [i-gax][w-orb][a-1519][g-bora1271]':37,'Dullay {Gollango} [i-gwd][w-dug][a-1583][g-gaww1239]':35.3,'Dhaasanac [i-dsh][w-dha][a-1401][g-daas1238]':47.8,'Bayso [i-bsw][w-bys][a-1074][g-bais1246]':22.8,'Burji [i-bji][w-brj][a-1025][g-burj1242]':24.7,'Arbore [i-arv][w-abo][a-926][g-arbo1245]':24.2)'Eastern Cushitic [i-][w-][a-][g-]':2.93,('Tigrinya [i-tir][w-tig][a-2560][g-tigr1271]':39,'Tigre [i-tig][w-tgr][a-1427-2567][g-tigr1270]':22.3,'Tigre {Beni Amer} [i-tig][w-tbe][a-1427-2567][g-tigr1270]':35.3,'Soqotri [i-sqt][w-soq][a-2469][g-soqo1240]':40.9,'Soddo [i-gru][w-sod][a-1562][g-kist1241]':33.8,'Neo-Aramaic {Assyrian} [i-aii][w-nsy][a-3101-863][g-assy1241]':14.4,'Neo-Aramaic {Persian Azerbaijan} [i-trg][w-nap][a-2608][g-lish1246]':17.2,'Neo-Aramaic {Arbel Jewish} [i-aij][w-naj][a-864][g-lish1245]':38.4,'Neo-Aramaic {Amadiya} [i-cld][w-naa][a-1160-1254][g-chal1275]':31.7,'Muher [i-sgw][w-muh][a-1313-1314-3044][g-seba1251]':33.5,'Mandaic {Modern} [i-mid][w-mma][a-2002][g-nucl1706]':28.9,'Maltese [i-mlt][w-mlt][a-2033][g-malt1254]':55.5,'Mehri [i-gdq][w-meh][a-1994][g-mehr1241]':283,'Jibbali [i-shv][w-jib][a-2425][g-sheh1240]':29.7,'Harsusi [i-hss][w-hrs][a-1618][g-hars1241]':5.7,'Harari [i-har][w-hrr][a-1595][g-hara1271]':24.6,'Hebrew {Modern} [i-heb][w-heb][a-1315-583][g-hebr1245]':91.2,'Hebrew {Modern Ashkenazic} [i-heb][w-hba][a-1315-583][g-hebr1245]':26.3,'Chaldean {Modern} [i-cld][w-cld][a-1160-1254][g-chal1275]':37.5,'Chaha [i-sgw][w-chh][a-1313-1314-3044][g-seba1251]':32,'Bathari [i-bhm][w-bth][a-1354][g-bath1244]':17.6,'Arabic {Tunisian} [i-aeb][w-atu][a-839][g-tuni1259]':39.8,'Arabic {Syrian} [i-apc][w-asy][a-1221-1222-1223-907][g-nort3139]':41.9,'Arabic {Negev} [i-ajp][w-arv][a-1216-868][g-sout3123]':17,'Arabic {San`ani} [i-ayn][w-ars][a-952][g-sana1295]':40.7,'Arabic {Iraqi} [i-acm][w-arq][a-830][g-meso1252]':27.1,'Arabic {Borno Nigerian} [i-shu][w-arn][a-1404-1405][g-chad1249]':22.4,'Arabic {Lebanese} [i-apc][w-arl][a-1221-1222-1223-907][g-nort3139]':64.8,'Arabic {Kuwaiti} [i-afb][w-arj][a-842][g-gulf1241]':23,'Arabic {Hijazi} [i-acw][w-arh][a-833][g-hija1235]':27,'Arabic {Gulf} [i-afb][w-arg][a-842][g-gulf1241]':37.2,'Arabic {Palestinian} [i-ajp][w-apa][a-1216-868][g-sout3123]':26.2,'Arabic {North Levantine Spoken} [i-apc][w-anl][a-1221-1222-1223-907][g-nort3139]':14.8,'Arabic {Modern Standard} [i-arb][w-ams][a-23][g-stan1318]':24.3,'Arabic {Moroccan} [i-ary][w-amr][a-928][g-moro1292]':122,'Amharic [i-amh][w-amh][a-21][g-amha1245]':40.8,'Arabic {Kormakiti} [i-acy][w-ako][a-834][g-cypr1248]':39.3,'Arabic {Bani-Hassan} [i-mey][w-ahs][a-1972][g-hass1238]':27.6,'Arabic {Eastern Libyan} [i-ayl][w-ael][a-951][g-liby1240]':21.3,'Arabic {Egyptian} [i-arz][w-aeg][a-642][g-egyp1253]':130,'Arabic {Bahrain} [i-abv][w-abh][a-843][g-baha1259]':30.7,'Arabic {Beirut} [i-apc][w-abe][a-1221-1222-1223-907][g-nort3139]':18.4,'Arabic {Abbeche Chad} [i-shu][w-abb][a-1404-1405][g-chad1249]':8.65)'Semitic [i-][w-][a-][g-]':0.434,('Kefa [i-kbr][w-kef][a-1710][g-kafa1242]':28.3,'Hamer [i-amf][w-hmr][a-886][g-hame1242]':25.2,'Dime [i-dim][w-dim][a-1323][g-dime1235]':18.5,'Aari [i-aiw][w-aar][a-865][g-aari1239]':32.1)'South Omotic [i-][w-][a-][g-]':11.7)'Afro-Asiatic [i-][w-][a-][g-]':1);
Sepik	SUCCESS	GA: converged after 1473 iterations out of 10000 with residual SSE error 45.7386072988019	((('Namia [i-nnm][w-nam][a-2190][g-nami1256]':13.9)'Yellow River [i-][w-][a-][g-]':13.9,('Yessan-Mayo [i-yss][w-yes][a-419][g-yess1239]':28.8,'Mehek [i-nux][w-mhk][a-2222][g-mehe1243]':3.8)'Tama Sepik [i-][w-][a-][g-]':1.24,('Awtuw [i-kmn][w-awt][a-28][g-awtu1239]':15.7)'Ram [i-][w-][a-][g-]':15.7,('Manambu [i-mle][w-mbu][a-2028][g-mana1298]':6,'Kwoma [i-kmo][w-kwo][a-1784][g-kwom1262]':54.4,'Iatmul [i-ian][w-iat][a-1630][g-iatm1242]':5.92,'Hanga Hundi [i-wos][w-hhu][a-2736][g-hang1263]':9.42,'Boiken [i-bzf][w-boi][a-1100][g-boik1241]':10.2,'Ambulas [i-abt][w-amb][a-6][g-ambu1247]':44.2)'Middle Sepik [i-][w-][a-][g-]':2.07,('Sare [i-dju][w-sar][a-1336][g-kapr1245]':12.8,'Bahinemo [i-bjh][w-bhn][a-1024][g-bahi1254]':4.06,'Alamblak [i-amp][w-ala][a-14][g-alam1246]':74.4)'Sepik Hill [i-][w-][a-][g-]':3.88,('Wogamusin [i-wog][w-wog][a-2733][g-woga1249]':5.72,'Iwam [i-iwm][w-iwm][a-1663][g-iwam1256]':16.8,'Abau [i-aau][w-aba][a-820][g-abau1245]':5.77)'Upper Sepik [i-][w-][a-][g-]':1.34)'Sepik [i-][w-][a-][g-]':1);
