Family	Success	Comments	Tree
Benue-Congo	SUCCESS	GA: converged after 5738 iterations out of 10000 with residual SSE error 0.0203078430466888	(('Igede [i-ige][w-ige][a-1640][g-iged1239]':0.053,'Idoma [i-idu][w-ido][a-1636][g-idom1241]':0.383)'Idomoid [i-][w-][a-][g-]':0.149,('Nupe [i-nup][w-nup][a-2218][g-nupe1254]':0.148,'Ebira [i-igb][w-ebi][a-1639][g-ebir1243]':0.194)'Nupoid [i-][w-][a-][g-]':0.0592,('Fyem [i-pym][w-fye][a-2348][g-fyam1238]':0.202,'Gworok [i-kcg][w-gwo][a-1713][g-tyap1238]':0.201,'Jukun [i-jbu][w-juk][a-1676][g-juku1254]':0.18,'Birom [i-bom][w-bir][a-1050][g-bero1242]':0.137)'Platoid [i-][w-][a-][g-]':0.0308,('Duka [i-dud][w-duk][a-1437][g-huns1239]':0.145,'Amo [i-amo][w-amo][a-888][g-amoo1242]':0.0559)'Kainji [i-][w-][a-][g-]':0.121,('Engenni [i-enn][w-egn][a-1473][g-enge1239]':0.205,'Ora {Nigeria} [i-ema][w-ora][a-1468][g-emai1241]':0.0522,'Bini [i-bin][w-bni][a-1463][g-bini1246]':0.107,'Degema [i-deg][w-deg][a-1272][g-dege1246]':0.22)'Edoid [i-][w-][a-][g-]':0.0197,('Legbo [i-agb][w-agb][a-3133][g-legb1242]':0.0585,'Ogbronuagum [i-ogu][w-obg][a-2243][g-ogbr1243]':0.155,'Kana [i-ogo][w-kan][a-1728][g-khan1278]':0.24,'Gokana [i-gkn][w-gok][a-1546][g-goka1239]':0.256,'Obolo [i-ann][w-obo][a-897][g-obol1243]':0.158,'Efik [i-efi][w-efi][a-604][g-efik1245]':0.251)'Cross River [i-][w-][a-][g-]':0.0212,('Izi [i-izi][w-izi][a-1667][g-izie1238]':0.209,'Igbo [i-ibo][w-igb][a-531][g-nucl1417]':0.0168)'Igboid [i-][w-][a-][g-]':0.0702,'Yoruba [i-yor][w-yor][a-421][g-yoru1245]':0.225,('Tiv [i-tiv][w-tiv][a-2574][g-tivv1240]':0.286,'Tikar [i-tik][w-tik][a-2570][g-tika1246]':0.343,'Noni [i-nhu][w-non][a-2168][g-noon1243]':0.28,'Jarawa {Nigeria} [i-jar][w-jar][a-1673][g-jara1263]':0.2,'Nkem [i-isi][w-nke][a-1655][g-nkem1242]':0.33,('Ngemba [i-nge][w-mkq-nge][a-2159][g-ngem1255]':0.0139,'Mungaka [i-mhk][w-mgk][a-1990][g-mung1266]':0.269,'Bafut [i-bfd][w-baf][a-1001][g-bafu1246]':0.18,'Mbili [i-baw][w-mbi][a-964][g-bamb1266]':0.14,'Aghem [i-agq][w-agh][a-852][g-aghe1239]':0.198)'Grassfields Bantu [i-][w-][a-][g-]':0.0169,('Suku [i-sub][w-sku][a-3174][g-suku1259]':0.0115,'Mbosi [i-mdw][w-mdw][a-3159][g-mbos1242]':0.188,'Iwoyo [i-kwy][w-kwy][a-3154][g-sans1272]':0.212,'Budu [i-buu][w-bdu][a-3139][g-budu1250]':0.0252,'Yao {in Malawi} [i-yao][w-yao][a-2764][g-yaoo1241]':0.159,'Xhosa [i-xho][w-xho][a-2754][g-xhos1239]':0.147,'Venda [i-ven][w-ven][a-2688][g-vend1245]':0.0963,'Tsogo [i-tsv][w-tgo][a-2623][g-tsog1243]':0.173,'Tonga {Zambia} [i-toi][w-toz][a-2597][g-tong1318]':0.0855,'Talinga [i-tlj][w-tal][a-2582][g-tali1258]':0.103,'Tetela [i-tll][w-tet][a-2547][g-tete1250]':0.0907,'Tabwa [i-tap][w-tbw][a-2518][g-taab1238]':0.11,'Sengele [i-szg][w-sgl][a-2507][g-seng1278]':0.245,'Swati [i-ssw][w-swt][a-2505][g-swat1243]':0.435,'Sesotho [i-sot][w-ses][a-2484][g-sout2807]':0.155,'Sotho {Northern} [i-nso][w-stn][a-2478][g-pedi1238]':0.297,'Sangu [i-snq][w-sgu][a-2460][g-sang1333]':0.0761,'Kinyarwanda [i-kin][w-kin][a-2386][g-kiny1244]':0.127,'Ronga [i-rng][w-rga][a-2377][g-rong1268]':0.0623,'Pogoro [i-poy][w-pog][a-2327][g-pogo1243]':0.223,'Pangwa [i-pbr][w-png][a-2276][g-pang1287]':0.0688,'Nyamwezi [i-nym][w-nym][a-2234][g-nyam1276]':0.224,'Runyoro-Rutooro [i-nyo][w-rru][a-2231][g-nyor1246]':0.118,'Runyankore [i-nyn][w-rny][a-2229][g-nyan1307]':0.11,'Chichewa [i-nyj][w-nng][a-2227][g-nyan1304]':0.0318,'Nyanga [i-nya][w-cic][a-2226][g-nyan1308]':0.0588,'Ntomba [i-nto][w-nto][a-2213][g-ntom1248]':0.0884,'Nsenga [i-nse][w-nse][a-2203][g-nsen1242]':0.227,'Ndumu [i-nmd][w-ndu][a-2185][g-ndum1239]':0.185,'Ngoni [i-ngo][w-ngo][a-2163][g-ngon1269]':0.166,'Ngombe [i-ngc][w-dok-nbe][a-2158][g-ngom1268]':0.00934,'Ndebele {South Africa} [i-nbl][w-ndb][a-2154][g-sout2808]':0.212,'Ndonga [i-ndo][w-ndo][a-2147][g-ndon1254]':0.175,'Mpongwe [i-mye][w-mpo][a-2116][g-myen1241]':0.233,'Mwera [i-mwe][w-mwe][a-2105][g-mwer1248]':0.13,'Mongo [i-lol][w-mgo][a-2056][g-mong1338]':0.0114,'Matuumbi [i-mgw][w-mtb][a-1985][g-matu1259]':0.233,'Mbere [i-mdt][w-mbe][a-1963][g-mber1257]':0.194,'Mbole [i-mdq][w-mbl][a-1962][g-mbol1247]':0.183,'Makaa [i-mcp][w-mkz][a-1953][g-maka1304]':0.206,'Lunda [i-lun][w-lbu][a-1923][g-lund1266]':0.212,'Kiluba [i-lub][w-kil][a-1917][g-luba1250]':0.115,'Lingala [i-lin][w-lin][a-1888][g-ling1263]':0.233,'Lega [i-lea][w-leg][a-1875][g-lega1249]':0.118,'Lucazi [i-lch][w-luc][a-1873][g-luch1239]':0.0985,'Langi [i-lag][w-lgi][a-1864][g-lang1320]':0.0815,'Lamba [i-lam][w-lmb][a-1860][g-lamb1271]':0.303,'Kwangali [i-kwn][w-kwn][a-1849][g-kwan1273]':0.146,'Bafia [i-ksf][w-bfi][a-1818][g-bafi1243]':0.0136,'Shambala [i-ksb][w-shm][a-1817][g-sham1280]':0.188,'Nande [i-nnb][w-nde][a-1776][g-nand1264]':0.105,'Kaguru [i-kki][w-kgr][a-1768][g-kagu1239]':0.0749,'Kinga [i-zga][w-kga][a-1759][g-nucl1379]':0.0755,'Kamba [i-kam][w-kba][a-1756][g-kamb1297]':0.109,'Makonde [i-kde][w-mkd][a-1721][g-mako1251]':0.127,'Kete [i-kcv][w-kte][a-1720][g-kete1252]':0.0367,'Ila [i-ilb][w-ila][a-1643][g-ilaa1246]':0.0733,'Ifumu [i-ifm][w-ifm][a-1638][g-teke1274]':0.138,'Holoholo [i-hoo][w-hol][a-1616][g-holo1240]':0.129,'Hunde [i-hke][w-hnd][a-1608][g-hund1239]':0.106,'Hemba [i-hem][w-hem][a-1603][g-hemb1242]':0.0247,'Hehe [i-heh][w-heh][a-1601][g-hehe1240]':0.0869,'Haya [i-hay][w-hya][a-1599][g-haya1250]':0.0829,'Ewondo [i-ewo][w-ewo][a-1485][g-ewon1239]':0.211,'Duala [i-dua][w-dua][a-1381][g-dual1243]':0.237,'Doko [i-ngc][w-dok-nbe][a-1366][g-ngom1268]':0.0071,'Duma [i-dma][w-dma][a-1353][g-duma1253]':0.228,'Babole [i-bvx][w-bbl][a-1090][g-dibo1245]':0.0873,'Bubi [i-bvb][w-bub][a-1086][g-bube1242]':0.0777,'Bushoong [i-buf][w-bsh][a-1080][g-bush1247]':0.069,'Bakueri [i-bri][w-bku][a-1064][g-mokp1239]':0.127,'Bobangi [i-bni][w-bob][a-1045][g-bang1354]':0.194,'Bolia [i-bli][w-bol][a-1037][g-boli1255]':0.194,'Basaa [i-bas][w-bas][a-957][g-basa1284]':0.173,'Pare [i-asa][w-pre][a-929][g-asut1235]':0.114,'Lebeo [i-agh][w-leb][a-850][g-ngel1238]':0.104,'Bankon [i-abb][w-bnk][a-821][g-bank1256]':0.0263,'Kikuyu [i-kik][w-kik][a-740][g-kiku1240]':0.084,'Nkore-Kiga [i-cgg][w-nko][a-562][g-chig1238]':0.0717,'Luvale [i-lue][w-luv][a-553][g-luva1239]':0.193,'Babungo [i-bav][w-bab][a-488][g-veng1238]':0.221,'Luganda [i-lug][w-lda][a-165][g-gand1255]':0.115)'Bantu {narrow} [i-][w-][a-][g-]':0.0123)'Bantoid [i-][w-][a-][g-]':0.0119)'Benue-Congo [i-][w-][a-][g-]';
Saharan	SUCCESS	GA: converged after 100 iterations out of 10000 with residual SSE error 1.9744717775168e-15	('Beria [i-zag][w-zag][a-3192][g-zagh1240]':0.25,'Kanembu [i-kbl][w-kbu][a-1707][g-kane1243]':0.305)'Saharan [i-][w-][a-][g-]';
Fur	FAIL	GA: too few languages	
Kuliak	SUCCESS	GA: converged after 101 iterations out of 10000 with residual SSE error 8.86913653130515e-15	('So [i-teu][w-so][a-2552][g-sooo1256]':0.06,'Ik [i-ikx][w-ik][a-111][g-ikkk1242]':0.0542)'Kuliak [i-][w-][a-][g-]';
Nera	FAIL	GA: too few languages	
Nubian	FAIL	GA: too few languages with non-missing data	
Nilotic	SUCCESS	GA: converged after 844 iterations out of 10000 with residual SSE error 0.00879444880132792	('Datooga [i-tcc][w-dat][a-2532][g-dato1239]':0.00248,'Maa [i-mas][w-maa][a-167][g-masa1300]':0.0838,('Luo [i-luo][w-luo][a-1919][g-luok1236]':0.00245,'Lango [i-laj][w-lan][a-159][g-lang1324]':0.238)'Southern Lwo [i-][w-][a-][g-]':0.168)'Nilotic [i-][w-][a-][g-]';
Gumuz	FAIL	GA: too few languages	
Berber	SUCCESS	GA: converged after 756 iterations out of 10000 with residual SSE error 0.0220791683414146	('Zenaga [i-zen][w-zen][a-2806][g-zena1248]':0.00802,('Tamashek {Burkin Faso} [i-taq][w-tsk][a-3042][g-tama1365]':0.121,'Tamashek {Mali} [i-taq][w-tsk][a-3040][g-tama1365]':0.116,'Shilha [i-shi][w-tas][a-2969][g-tach1250]':0.337,'Berber {Kabyle} [i-kab][w-kbl][a-2882][g-kaby1243]':0.166,'Tuareg {Ahaggar} [i-thv][w-tai-tgh-tug][a-2566][g-taha1241]':0.0344,'Berber {Siwa} [i-siz][w-bsi][a-2432][g-siwi1239]':0.0384,'Berber {Chaouia} [i-shy][w-bch][a-2426][g-tach1249]':0.143,'Tashlhiyt [i-shi][w-tas][a-2421][g-tach1250]':0.332,'Berber {Rif} [i-rif][w-brf][a-2369][g-tari1263]':0.149,'Berber {Mzab} [i-mzb][w-bmz][a-2123][g-tumz1238]':0.213,'Berber {Ayt Seghrouchen Middle Atlas} [i-tzm][w-bma-bse][a-1435][g-cent2194]':0.0847,'Tuareg {Ghat} [i-thv][w-tai-tgh-tug][a-1421][g-taha1241]':0.0337,'Tuareg {Air} [i-thv][w-tai-tgh-tug][a-1420][g-taha1241]':0.0251,'Berber {Figuig} [i-tzm][w-bma-bse][a-750][g-cent2194]':0.0706,'Tamazight {Ayt Ndhir} [i-tzm][w-bma-bse][a-571][g-cent2194]':0.0814,'Kabyle [i-kab][w-kbl][a-120][g-kaby1243]':0.165)'Berber [i-][w-][a-][g-]':0.0135)'Berber [i-][w-][a-][g-]';
Chadic	SUCCESS	GA: converged after 1145 iterations out of 10000 with residual SSE error 0.00306182712314988	('Masa [i-mcn][w-mas][a-1951][g-masa1322]':0.0729,'Kera [i-ker][w-ker][a-539][g-kera1255]':0.113,('Podoko [i-pbi][w-pod][a-2275][g-park1239]':0.162,'Margi [i-mrt][w-mrg][a-177][g-marg1265]':0.0959,'Tera [i-ttr][w-ter][a-373][g-tera1251]':0.132)'Biu-Mandara {Central Chadic} [i-][w-][a-][g-]':0.00475,('Ngizim [i-ngi][w-ngz][a-2160][g-ngiz1242]':0.118,(('Angas [i-anc][w-anc][a-892][g-ngas1240]':0.105,'Kanakuru [i-kna][w-knk][a-121][g-dera1248]':0.21)'Bole-Angas group [i-][w-][a-][g-]':0.00443,'Hausa [i-hau][w-hau][a-98][g-haus1257]':0.248)'Group3 [i-][w-][a-][g-]':0.0105)'West Chadic [i-][w-][a-][g-]':0.0113)'Chadic [i-][w-][a-][g-]';
